"","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_TYPE_MOD","DATA_TYPE_OWNER","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID","DEFAULT_LENGTH","DATA_DEFAULT","NUM_DISTINCT","LOW_VALUE","HIGH_VALUE","DENSITY","NUM_NULLS","NUM_BUCKETS","LAST_ANALYZED","SAMPLE_SIZE","CHARACTER_SET_NAME","CHAR_COL_DECL_LENGTH","GLOBAL_STATS","USER_STATS","AVG_COL_LEN","CHAR_LENGTH","CHAR_USED","V80_FMT_IMAGE","DATA_UPGRADED","HISTOGRAM","DEFAULT_ON_NULL","IDENTITY_COLUMN","EVALUATION_EDITION","UNUSABLE_BEFORE","UNUSABLE_BEGINNING","COLLATION"
"20534","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD_OLD_VALUE","VARCHAR2",NA,NA,255,NA,NA,"Y",9,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",255,"NO","NO",NA,255,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20535","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD_NEW_VALUE","VARCHAR2",NA,NA,255,NA,NA,"Y",10,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",255,"NO","NO",NA,255,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20536","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD_CHANGE_TYPE","VARCHAR2",NA,NA,10,NA,NA,"Y",11,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20537","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD_BATCH_RECALC","NUMBER",NA,NA,22,1,0,"Y",12,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20538","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD_ID","NUMBER",NA,NA,22,18,0,"Y",13,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20539","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD_CREATE_DATE","DATE",NA,NA,7,NA,NA,"Y",14,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20540","FDW3NF","VW_CAMA_USRAUDIT_HIST","AUD_LAST_UPDATE","DATE",NA,NA,7,NA,NA,"Y",15,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20541","FDW3NF","VW_PTS_SRVMAST","END_DT","DATE",NA,NA,7,NA,NA,"N",250,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20542","FDW3NF","VW_PTS_SRVMAST","DATA_SRC_ID","NUMBER",NA,NA,22,11,0,"Y",251,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20543","FDW3NF","VW_PTS_SRVMAST","SPN5_ADRADD","VARCHAR2",NA,NA,6,NA,NA,"Y",142,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",6,"NO","NO",NA,6,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20544","FDW3NF","VW_PTS_SRVMAST","SPN5_ADRDIR","VARCHAR2",NA,NA,2,NA,NA,"Y",143,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",2,"NO","NO",NA,2,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20545","FDW3NF","VW_PTS_SRVMAST","SPN5_ADRSTR","VARCHAR2",NA,NA,30,NA,NA,"Y",144,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20546","FDW3NF","VW_PTS_SRVMAST","SPN5_ADRSUF","VARCHAR2",NA,NA,8,NA,NA,"Y",145,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",8,"NO","NO",NA,8,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20547","FDW3NF","VW_PTS_SRVMAST","SPN5_ADRSUF2","VARCHAR2",NA,NA,8,NA,NA,"Y",146,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",8,"NO","NO",NA,8,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20548","FDW3NF","VW_PTS_SRVMAST","SPN5_CITYNAME","VARCHAR2",NA,NA,40,NA,NA,"Y",147,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20549","FDW3NF","VW_PTS_SRVMAST","SPN5_STATECODE","VARCHAR2",NA,NA,2,NA,NA,"Y",148,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",2,"NO","NO",NA,2,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20550","FDW3NF","VW_PTS_SRVMAST","SPN5_UNITDESC","VARCHAR2",NA,NA,10,NA,NA,"Y",149,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20551","FDW3NF","VW_PTS_SRVMAST","SPN5_UNITNO","VARCHAR2",NA,NA,10,NA,NA,"Y",150,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20552","FDW3NF","VW_PTS_SRVMAST","SPN5_ADDR1","VARCHAR2",NA,NA,80,NA,NA,"Y",151,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20553","FDW3NF","VW_PTS_SRVMAST","SPN5_ADDR2","VARCHAR2",NA,NA,80,NA,NA,"Y",152,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20554","FDW3NF","VW_PTS_SRVMAST","SPN5_ADDR3","VARCHAR2",NA,NA,80,NA,NA,"Y",153,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20555","FDW3NF","VW_PTS_SRVMAST","SPN5_ZIP1","VARCHAR2",NA,NA,5,NA,NA,"Y",154,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",5,"NO","NO",NA,5,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20556","FDW3NF","VW_PTS_SRVMAST","SPN5_ZIP2","VARCHAR2",NA,NA,4,NA,NA,"Y",155,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",4,"NO","NO",NA,4,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20557","FDW3NF","VW_PTS_SRVMAST","SPN5_PHONE","VARCHAR2",NA,NA,25,NA,NA,"Y",156,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",25,"NO","NO",NA,25,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20558","FDW3NF","VW_PTS_SRVMAST","SPN5_PHONE2","VARCHAR2",NA,NA,25,NA,NA,"Y",157,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",25,"NO","NO",NA,25,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20559","FDW3NF","VW_PTS_SRVMAST","SPN5_EMAIL","VARCHAR2",NA,NA,44,NA,NA,"Y",158,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",44,"NO","NO",NA,44,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20560","FDW3NF","VW_PTS_SRVMAST","SPN5_EMAIL2","VARCHAR2",NA,NA,44,NA,NA,"Y",159,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",44,"NO","NO",NA,44,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20561","FDW3NF","VW_PTS_SRVMAST","ARC_NAME","VARCHAR2",NA,NA,30,NA,NA,"Y",160,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20562","FDW3NF","VW_PTS_SRVMAST","ARC_HNUM","VARCHAR2",NA,NA,12,NA,NA,"Y",161,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",12,"NO","NO",NA,12,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20563","FDW3NF","VW_PTS_SRVMAST","ARC_ADRPRE","VARCHAR2",NA,NA,2,NA,NA,"Y",162,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",2,"NO","NO",NA,2,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20564","FDW3NF","VW_PTS_SRVMAST","ARC_ADRNO","NUMBER",NA,NA,22,10,0,"Y",163,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20565","FDW3NF","VW_PTS_SRVMAST","ARC_ADRADD","VARCHAR2",NA,NA,6,NA,NA,"Y",164,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",6,"NO","NO",NA,6,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20566","FDW3NF","VW_PTS_SRVMAST","ARC_ADRDIR","VARCHAR2",NA,NA,2,NA,NA,"Y",165,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",2,"NO","NO",NA,2,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20567","FDW3NF","VW_PTS_SRVMAST","ARC_ADRSTR","VARCHAR2",NA,NA,30,NA,NA,"Y",166,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20568","FDW3NF","VW_PTS_SRVMAST","ARC_ADRSUF","VARCHAR2",NA,NA,8,NA,NA,"Y",167,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",8,"NO","NO",NA,8,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20569","FDW3NF","VW_PTS_SRVMAST","ARC_ADRSUF2","VARCHAR2",NA,NA,8,NA,NA,"Y",168,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",8,"NO","NO",NA,8,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20570","FDW3NF","VW_PTS_SRVMAST","ARC_CITYNAME","VARCHAR2",NA,NA,40,NA,NA,"Y",169,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",40,"NO","NO",NA,40,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20571","FDW3NF","VW_PTS_SRVMAST","ARC_STATECODE","VARCHAR2",NA,NA,2,NA,NA,"Y",170,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",2,"NO","NO",NA,2,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20572","FDW3NF","VW_PTS_SRVMAST","ARC_UNITDESC","VARCHAR2",NA,NA,10,NA,NA,"Y",171,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20573","FDW3NF","VW_PTS_SRVMAST","ARC_UNITNO","VARCHAR2",NA,NA,10,NA,NA,"Y",172,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20574","FDW3NF","VW_PTS_SRVMAST","ARC_ADDR1","VARCHAR2",NA,NA,80,NA,NA,"Y",173,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20575","FDW3NF","VW_PTS_SRVMAST","ARC_ADDR2","VARCHAR2",NA,NA,80,NA,NA,"Y",174,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20576","FDW3NF","VW_PTS_SRVMAST","ARC_ADDR3","VARCHAR2",NA,NA,80,NA,NA,"Y",175,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20577","FDW3NF","VW_PTS_SRVMAST","ARC_ZIP1","VARCHAR2",NA,NA,5,NA,NA,"Y",176,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",5,"NO","NO",NA,5,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20578","FDW3NF","VW_PTS_SRVMAST","ARC_ZIP2","VARCHAR2",NA,NA,4,NA,NA,"Y",177,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",4,"NO","NO",NA,4,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20579","FDW3NF","VW_PTS_SRVMAST","ARC_PHONE","VARCHAR2",NA,NA,25,NA,NA,"Y",178,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",25,"NO","NO",NA,25,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20580","FDW3NF","VW_PTS_SRVMAST","ARC_PHONE2","VARCHAR2",NA,NA,25,NA,NA,"Y",179,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",25,"NO","NO",NA,25,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20581","FDW3NF","VW_PTS_SRVMAST","ARC_EMAIL","VARCHAR2",NA,NA,44,NA,NA,"Y",180,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",44,"NO","NO",NA,44,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20582","FDW3NF","VW_PTS_SRVMAST","ARC_EMAIL2","VARCHAR2",NA,NA,44,NA,NA,"Y",181,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",44,"NO","NO",NA,44,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20583","FDW3NF","VW_PTS_SRVMAST","ARCHITECT_ID","NUMBER",NA,NA,22,4,0,"Y",182,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20584","FDW3NF","VW_PTS_SRVMAST","APP_CERT_NAME","VARCHAR2",NA,NA,80,NA,NA,"Y",183,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20585","FDW3NF","VW_PTS_SRVMAST","APP_CERT_SIGN","VARCHAR2",NA,NA,80,NA,NA,"Y",184,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",80,"NO","NO",NA,80,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20586","FDW3NF","VW_PTS_SRVMAST","APPL_DATE","DATE",NA,NA,7,NA,NA,"Y",185,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20587","FDW3NF","VW_PTS_SRVMAST","STATUS","VARCHAR2",NA,NA,5,NA,NA,"Y",186,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",5,"NO","NO",NA,5,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20588","FDW3NF","VW_PTS_SRVMAST","RECS_CREATED","DATE",NA,NA,7,NA,NA,"Y",187,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20589","FDW3NF","VW_PTS_SRVMAST","WF_CREATED","DATE",NA,NA,7,NA,NA,"Y",188,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20590","FDW3NF","VW_PTS_SRVMAST","NOTE1","VARCHAR2",NA,NA,500,NA,NA,"Y",189,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",500,"NO","NO",NA,500,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20591","FDW3NF","VW_PTS_SRVMAST","NOTE2","VARCHAR2",NA,NA,500,NA,NA,"Y",190,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",500,"NO","NO",NA,500,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20592","FDW3NF","VW_PTS_SRVMAST","NOTE3","VARCHAR2",NA,NA,500,NA,NA,"Y",191,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",500,"NO","NO",NA,500,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20593","FDW3NF","VW_PTS_SRVMAST","USER1","VARCHAR2",NA,NA,30,NA,NA,"Y",192,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20594","FDW3NF","VW_PTS_SRVMAST","USER2","VARCHAR2",NA,NA,30,NA,NA,"Y",193,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20595","FDW3NF","VW_PTS_SRVMAST","USER3","VARCHAR2",NA,NA,30,NA,NA,"Y",194,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20596","FDW3NF","VW_PTS_SRVMAST","USER4","VARCHAR2",NA,NA,30,NA,NA,"Y",195,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20597","FDW3NF","VW_PTS_SRVMAST","USER5","VARCHAR2",NA,NA,30,NA,NA,"Y",196,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20598","FDW3NF","VW_PTS_SRVMAST","USER6","VARCHAR2",NA,NA,30,NA,NA,"Y",197,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20599","FDW3NF","VW_PTS_SRVMAST","USER7","VARCHAR2",NA,NA,30,NA,NA,"Y",198,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20600","FDW3NF","VW_PTS_SRVMAST","USER8","VARCHAR2",NA,NA,30,NA,NA,"Y",199,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20601","FDW3NF","VW_PTS_SRVMAST","USER9","VARCHAR2",NA,NA,30,NA,NA,"Y",200,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20602","FDW3NF","VW_PTS_SRVMAST","USER10","VARCHAR2",NA,NA,30,NA,NA,"Y",201,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20603","FDW3NF","VW_PTS_SRVMAST","USER11","VARCHAR2",NA,NA,30,NA,NA,"Y",202,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20604","FDW3NF","VW_PTS_SRVMAST","USER12","VARCHAR2",NA,NA,30,NA,NA,"Y",203,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20605","FDW3NF","VW_PTS_SRVMAST","USER13","VARCHAR2",NA,NA,30,NA,NA,"Y",204,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20606","FDW3NF","VW_PTS_SRVMAST","USER14","VARCHAR2",NA,NA,30,NA,NA,"Y",205,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20607","FDW3NF","VW_PTS_SRVMAST","USER15","VARCHAR2",NA,NA,30,NA,NA,"Y",206,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20608","FDW3NF","VW_PTS_SRVMAST","USER16","VARCHAR2",NA,NA,30,NA,NA,"Y",207,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20609","FDW3NF","VW_PTS_SRVMAST","USER17","VARCHAR2",NA,NA,30,NA,NA,"Y",208,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20610","FDW3NF","VW_PTS_SRVMAST","USER18","VARCHAR2",NA,NA,30,NA,NA,"Y",209,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20611","FDW3NF","VW_PTS_SRVMAST","USER19","VARCHAR2",NA,NA,30,NA,NA,"Y",210,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20612","FDW3NF","VW_PTS_SRVMAST","USER20","VARCHAR2",NA,NA,30,NA,NA,"Y",211,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20613","FDW3NF","VW_PTS_SRVMAST","DEACTIVAT","DATE",NA,NA,7,NA,NA,"Y",212,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20614","FDW3NF","VW_PTS_SRVMAST","IASW_ID","NUMBER",NA,NA,22,NA,NA,"Y",213,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20615","FDW3NF","VW_PTS_SRVMAST","TRANS_ID","NUMBER",NA,NA,22,10,0,"Y",214,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"20616","FDW3NF","VW_PTS_SRVMAST","UPD_STATUS","VARCHAR2",NA,NA,1,NA,NA,"Y",215,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",1,"NO","NO",NA,1,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20617","FDW3NF","VW_PTS_SRVMAST","SRVSTATUS","VARCHAR2",NA,NA,5,NA,NA,"Y",216,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",5,"NO","NO",NA,5,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"20618","FDW3NF","VW_PTS_SRVMAST","USER21","VARCHAR2",NA,NA,30,NA,NA,"Y",217,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",30,"NO","NO",NA,30,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
