block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity
1395,prediction,GROSSCON,12,0.9903,0.8350622806176033,0.8650300748202849,16.65916191214467,1.0710732999300632,-0.12785066736216522,1.1801369277942886,0.2957062933130912,0.2521608257359187,-0.04354546757717248,0.8527408155934412,TRUE,FALSE,FALSE
1396,prediction,GROSSCON,18,1.0135,0.8326127355159635,0.31202931368284603,10.784538617713993,1.0333649940564733,-0.1523975121760556,1.2374850613977528,0.1988976854142614,0.13659991310069308,-0.06229777231356831,0.6867848301813299,TRUE,TRUE,FALSE
1397,prediction,GROSSCON,19,1.0284,0.862916694387587,0.7981177702817186,21.348810238678137,1.1222674674586317,-0.13605918435724293,1.1293507921680612,0.38237894625543534,0.30755817098983657,-0.07482077526559877,0.8043282037405447,TRUE,FALSE,FALSE
1398,prediction,GROSSCON,6,1.0093,0.9446286690258221,0.7844897959183674,8.177143100199586,1.0066898365126438,-0.0015515890340055832,1.04456934771046,0.23141486810551548,0.21026397036267705,-0.02115089774283843,0.9086018201164391,TRUE,TRUE,TRUE
1399,prediction,GROSSCON,21,1.0438,0.43960999080655233,0.7637783241102781,15.266789735836628,1.1042991746903452,-0.2054122506000337,1.259788568023088,0.2771771078479698,0.1609654510470039,-0.11621165680096587,0.5807314041796433,TRUE,FALSE,FALSE
1400,prediction,GROSSCON,6,0.9688,0.9926480580888929,0.6865306122448979,11.572398914085223,1.0082681512085567,-0.022782103703623557,1.222483091760167,0.41822781348283894,0.3993325317381367,-0.01889528174470223,0.9548205998368458,TRUE,TRUE,TRUE
1401,prediction,GROSSCON,10,0.9938,0.9781683256496594,0.9521028466483009,9.789322946346408,1.0195545428033694,-0.038629231180292226,1.0261127601807023,0.3432098765432098,0.33961671900119705,-0.003593157542012726,0.9895307280250708,TRUE,TRUE,TRUE
1402,prediction,GROSSCON,25,0.9693,0.9799261136132823,0.9528763313609467,12.640639818344528,1.021308219273351,-0.01862868389552648,1.0398923637377653,0.5004929268926597,0.4937657405931276,-0.006727186299532062,0.9865588783815623,TRUE,TRUE,TRUE
1403,prediction,GROSSCON,24,1.0239,0.37279277249916914,0.6881784499054819,15.720754244460247,1.0633745552941993,-0.16852201833161612,1.3704025120564174,0.21594084940902425,0.12834633395287165,-0.0875945154561526,0.5943587528905404,TRUE,FALSE,FALSE
1404,prediction,GROSSCON,9,0.9551,0.9051543858481386,0.9586134453781513,8.473694856061723,1.0214182921317376,-0.05425757558845754,1.0837423996949573,0.22005525759791963,0.18358391000894533,-0.0364713475889743,0.8342627756905768,TRUE,TRUE,TRUE
1405,prediction,GROSSCON,12,1.0258,0.7817904886710932,0.7519194092620669,12.737167044554617,1.0547177078744796,-0.10555876816414224,1.1993582821859687,0.2555230795039553,0.19644935063873495,-0.05907372886522036,0.7688125511797226,TRUE,TRUE,FALSE
1406,prediction,GROSSCON,24,1.0489,0.8788974105271468,0.7399217050891692,12.87723530494812,1.034594929589693,-0.07904507450549438,1.1346280069679515,0.25461880898854145,0.21491105054581525,-0.0397077584427262,0.8440501760240613,TRUE,TRUE,FALSE
1407,prediction,GROSSCON,26,1.0168,0.9809600316047073,0.8038261601599493,12.026025546760799,1.0369176477407063,-0.06941338251033428,1.1460094347695948,0.37995832828378384,0.3604002720539323,-0.019558056229851517,0.948525786187679,TRUE,TRUE,FALSE
1408,prediction,GROSSCON,42,1.0112,0.9539401940442636,0.8797754363068282,14.685703742790878,1.0456382589350777,-0.05255797284102604,1.063456639258931,0.38835142477243967,0.3602276602746237,-0.02812376449781595,0.9275816626286475,TRUE,TRUE,FALSE
1409,prediction,GROSSCON,32,0.9944,0.853090761158966,0.8807868161524173,14.587702460593347,1.0425014768723122,-0.07134203323942906,1.1016834806496683,0.2825950650891964,0.2456136877782924,-0.03698137731090401,0.8691365070397409,TRUE,TRUE,FALSE
1410,prediction,GROSSCON,17,1.0036,0.9723427188237161,0.8858131487889275,8.945671860174786,1.034104646112135,-0.07147826323873735,1.0860641291620532,0.29944335066075545,0.26624662098936513,-0.03319672967139031,0.8891385312175475,TRUE,TRUE,FALSE
1411,prediction,GROSSCON,38,1.0402,0.7236536696911879,0.8342610776887122,16.8694984315627,1.0583868568059793,-0.05729290108238495,1.0978034969334742,0.3275580031233841,0.27168252940608706,-0.055875473717297064,0.8294180780670776,TRUE,FALSE,FALSE
1412,prediction,GROSSCON,5,,,,,,,,,,,,,,
1413,prediction,GROSSCON,26,0.9938,0.9204625533406926,0.8523624118699357,15.16016206321988,1.0540699054252158,-0.06343398427575819,1.0851913905554966,0.3881688768879782,0.3644865185987497,-0.02368235828922849,0.9389895488811614,TRUE,FALSE,FALSE
1414,prediction,GROSSCON,4,,,,,,,,,,,,,,
1417,prediction,GROSSCON,13,1.0329,0.9387299370456352,0.6001992512981524,11.222327922002318,1.0281784691337077,-0.03294431803650087,1.0665553893949076,0.28667047007658353,0.2529529493928564,-0.03371752068372713,0.8823823023183394,TRUE,TRUE,TRUE
1418,prediction,GROSSCON,7,1.0206,0.9583647291688748,0.9298469387755098,8.705942828917557,1.0262691203752048,-0.08565164625911202,1.1097230082639957,0.23371901780304125,0.2045159090131585,-0.029203108789882748,0.8750503529221029,TRUE,TRUE,TRUE
1421,prediction,GROSSCON,23,1.0372,0.9317136000127615,0.7751654064272212,10.112395710790908,1.02053913077886,-0.045435785766451756,1.0359858408215523,0.2687723830211941,0.24419971143293626,-0.02457267158825785,0.9085744178325041,TRUE,TRUE,TRUE
1424,prediction,GROSSCON,7,1.0391,0.9806658356183535,0.8622448979591831,4.702453994332986,1.0185211591309116,-0.024750393597680144,1.0205820762540512,0.345233789718419,0.3259386716887026,-0.019295118029716396,0.944109995590368,TRUE,FALSE,TRUE
1425,prediction,GROSSCON,7,0.9601,0.9181761422073715,0.7795454545454543,7.4042970352957065,1.014780016220162,-0.11170735705895413,1.1286070313272167,0.15917310537563698,0.1299510338289629,-0.029222071546674083,0.8164132597795832,TRUE,TRUE,TRUE
1426,prediction,GROSSCON,1,,,,,,,,,,,,,,
1427,prediction,GROSSCON,53,1.0212,0.8414858732648969,0.7257940792991461,15.80335122248753,1.0584093924535296,-0.09922580147621414,1.113461694076786,0.31177164094575865,0.2578175538770461,-0.053954087068712575,0.8269435702841895,TRUE,FALSE,FALSE
1428,prediction,GROSSCON,34,1.0066,0.8199639545355962,0.8424391929167125,13.152886906882166,1.0486874393193963,-0.06155656173420689,1.1080376446248075,0.3240759325691198,0.27830531742006837,-0.04577061514905145,0.8587657689165505,TRUE,TRUE,FALSE
1429,prediction,GROSSCON,18,1.0365,0.8574537345616344,0.7532591875487905,11.185004334606226,1.0282141071191508,-0.10761925755466101,1.199607059989733,0.20686557055282564,0.16092616273972185,-0.045939407813103794,0.7779262750667705,TRUE,TRUE,TRUE
1431,prediction,GROSSCON,21,1.0061,0.820651092204973,0.6561053306667342,11.149255601823159,1.0242215617610695,-0.21471840211331306,1.4202240736045708,0.15032808398950134,0.10310601611025254,-0.047222067879248805,0.6858732804540586,TRUE,TRUE,TRUE
1432,prediction,GROSSCON,26,1.0288,0.9531275089200059,0.9294700820232017,8.12364904122886,1.0194475437119748,-0.036091722067668953,1.036122871502625,0.28966287033183247,0.2693813959505178,-0.020281474381314668,0.9299824849554222,TRUE,TRUE,TRUE
1433,prediction,GROSSCON,15,1.0158,0.8877932340220169,0.8854198668714798,9.162828642085211,1.0318211145545266,-0.12987639410603838,1.2167462376243094,0.21176326054239994,0.16281134843242265,-0.04895191210997729,0.7688366150738599,TRUE,TRUE,FALSE
1436,prediction,GROSSCON,1,,,,,,,,,,,,,,
1437,prediction,GROSSCON,6,1.025,0.9114892277753429,0.5951020408163266,6.084679221926436,1.0109171178490244,-0.0909963499575798,1.2139267260226112,0.13556990947713166,0.11212443485125512,-0.02344547462587654,0.8270598931849888,TRUE,TRUE,TRUE
1438,prediction,GROSSCON,20,1.0381,0.4859038550997744,0.47437209333949787,9.392543645321929,1.013025986645232,-0.1854241054950896,1.2087350857280845,0.0982864371693628,0.054737286394513515,-0.04354915077484929,0.5569159689875894,TRUE,TRUE,TRUE
1439,prediction,GROSSCON,10,0.9946,0.970834137167436,0.9342572062084258,5.559488019927855,1.0077079346362994,-0.03906167764266629,1.104994958241075,0.18624802485022798,0.17368240010639457,-0.012565624743833409,0.932532842944573,TRUE,TRUE,TRUE
1440,prediction,GROSSCON,13,1.026,0.9326378912289122,0.6260113512860767,9.36881366639407,1.0318644326131607,-0.07909334755861094,1.152989063454378,0.23403222837636597,0.18800871084335924,-0.046023517533006736,0.80334538600815,TRUE,TRUE,FALSE
1441,prediction,GROSSCON,17,1.0415,0.6034138967638927,0.6013393072216601,10.630205389986493,1.0283772442368704,-0.36246793491946416,1.703571405156338,0.13002446080391378,0.06626760407373897,-0.06375685673017481,0.5096549038851641,TRUE,TRUE,TRUE
1443,prediction,GROSSCON,25,1.0138,0.9202863820345492,0.961523810933199,9.048461472239236,1.0299466387821699,-0.04797722324209449,1.0891759162634516,0.2634228050119245,0.22937151455153126,-0.034051290460393235,0.8707352218087123,TRUE,TRUE,TRUE
1444,prediction,GROSSCON,45,1.0254,0.800919335185087,0.8573299137099328,12.804259997539605,1.046914850499481,-0.0826573398083457,1.110227943801231,0.28482970296680715,0.2386529170467982,-0.046176785920008956,0.8378793172234913,TRUE,TRUE,FALSE
1445,prediction,GROSSCON,12,0.9922,0.9477442710801354,0.8877561035455773,8.150963064133872,1.0144007039129481,-0.059558769250368807,1.0833791098525012,0.22288971041281572,0.21501562438123104,-0.007874086031584682,0.9646727252819297,TRUE,TRUE,TRUE
1446,prediction,GROSSCON,60,1.0087,0.9210431866799322,0.8068415975692729,10.970239224333634,1.0338499847251155,-0.05869078839697445,1.107664553328066,0.3243745772855083,0.29394334104631786,-0.030431236239190418,0.9061848912641344,TRUE,TRUE,FALSE
1447,prediction,GROSSCON,48,1.0001,0.5617506714564566,0.6970567758272576,13.188598694917966,1.0691169794469793,-0.1025471805121227,1.199068648089933,0.2608184641425823,0.18959371275265888,-0.07122475138992343,0.7269182930584746,TRUE,TRUE,FALSE
1448,prediction,GROSSCON,35,1.0125,0.9057879173606104,0.8958595987414575,8.899859554326753,1.0235894804624996,-0.04658693665454228,1.0712601770621202,0.26217466432242864,0.23711617096341614,-0.0250584933590125,0.9044206143115531,TRUE,TRUE,TRUE
1450,prediction,GROSSCON,21,0.9971,0.7121478273601073,0.8870726710888354,18.276261755599265,1.1078548151445238,-0.056608464589965435,1.106729092886898,0.4030115692345186,0.3213035071476538,-0.08170806208686476,0.7972562866072026,TRUE,FALSE,FALSE
1451,prediction,GROSSCON,35,1.0606,0.2207750125920911,0.4813510245790669,17.73766852500213,1.1730597088785415,-0.3161710266793339,1.5502475359490178,0.28662829739575124,0.10865638371273759,-0.17797191368301365,0.379084635745906,TRUE,FALSE,FALSE
1452,prediction,GROSSCON,17,1.0049,0.9625206924564368,0.6243433370294291,8.341669819524272,1.0191287005540763,-0.06657802812105991,1.0928717228952043,0.22498530542116915,0.1937350280660993,-0.031250277355069855,0.8611008070212861,TRUE,TRUE,TRUE
1453,prediction,GROSSCON,35,1.11,0.1218564065969785,0.3646031798347578,18.995563589689695,1.133420791366629,-0.44675933935584977,1.826760083527528,0.24291946515015406,0.07164349904764578,-0.17127596610250828,0.2949269586254082,FALSE,FALSE,FALSE
1456,prediction,GROSSCON,12,1.0368,0.5926054168237699,0.49885079955010037,11.791654573582502,1.0281739982720015,-0.10007586818142464,1.3804729304112817,0.15390894353494536,0.08535012991128192,-0.06855881362366344,0.5545495144790139,TRUE,TRUE,TRUE
1458,prediction,GROSSCON,20,1.0514,0.6126224277485368,0.5867401938581394,10.432646424856792,1.0242759200527582,-0.1918172239422471,1.4138672200781428,0.14666164928502318,0.08975128012429749,-0.056910369160725685,0.6119614811495423,TRUE,TRUE,TRUE
1460,prediction,GROSSCON,20,1.0389,0.9434602004349062,0.7450415512465375,5.363778326051427,1.0096164565262131,-0.03610982704117251,1.0719991316172173,0.17892819127159587,0.1606148602194173,-0.018313331052178583,0.8976498285595438,TRUE,TRUE,TRUE
1466,prediction,GROSSCON,16,1.0177,0.9618129820821835,0.7110998007450403,10.973961137703396,1.0217111085316968,-0.044386587240972546,1.0474409295504412,0.30339478417266186,0.2806892289605394,-0.022705555212122475,0.9251616824131006,TRUE,TRUE,TRUE
1467,prediction,GROSSCON,6,1.0591,0.9666304101195304,0.8889795918367347,4.048868355108863,1.0009710351335788,-0.007487934247757122,1.0647776017833013,0.1404697380307137,0.13336253069373072,-0.007107207336982974,0.9494039966428286,TRUE,FALSE,TRUE
1468,prediction,GROSSCON,2,,,,,,,,,,,,,,
1469,prediction,GROSSCON,12,1.0502,0.24890326799886392,0.7047903446559663,9.934523282520933,1.0516729412830048,-0.3077621294419408,1.5962972793032812,0.14412876035459968,0.07704239647393359,-0.06708636388066609,0.5345386741992809,TRUE,TRUE,FALSE
1471,prediction,GROSSCON,26,1.0346,0.42520705696963706,0.8816532790814595,9.274094278492923,1.0737350607461185,-0.08028815602172189,1.1612122975401251,0.28101725544347045,0.2045316358577483,-0.07648561958572214,0.7278258964382064,TRUE,TRUE,FALSE
1472,prediction,GROSSCON,6,1.0281,0.6497417108284839,0.4840336134453782,4.788114746576017,1.0013083364577833,0.07534338233000488,0.7075791084878202,0.052794690362569195,0.046464382532157046,-0.006330307830412149,0.8800957485129932,TRUE,FALSE,TRUE
1473,prediction,GROSSCON,24,1.0545,0.5974586127201618,0.7477473795739207,15.008518572987212,1.0946310223139744,-0.07440142683861459,1.1533992951465817,0.3332123424020006,0.2535916853281706,-0.07962065707382998,0.7610512969001236,TRUE,FALSE,FALSE
1483,prediction,GROSSCON,36,1.0389,0.8517427353723828,0.8726021048044217,9.535634121875914,1.0371817808307915,-0.04720588439919521,1.04786171082667,0.30291656461751987,0.25924613367688465,-0.04367043094063522,0.8558334668961532,TRUE,TRUE,TRUE
1484,prediction,GROSSCON,5,,,,,,,,,,,,,,
1487,prediction,GROSSCON,7,1.0263,0.796681577158348,0.8779220779220774,9.461953621924463,1.0280198637539086,-0.10007741747170638,1.134234286957204,0.1752561784207354,0.1378701574168463,-0.0373860210038891,0.7866778715547652,TRUE,TRUE,TRUE
1489,prediction,GROSSCON,27,1.0371,0.20831855379699413,0.5057563597678194,11.514459084427644,1.0368491260358699,-0.335456027025257,1.2178383017009602,0.13369991549778393,0.062957158261801,-0.07074275723598293,0.47088405424492963,TRUE,TRUE,FALSE
1491,prediction,GROSSCON,5,,,,,,,,,,,,,,
1492,prediction,GROSSCON,2,,,,,,,,,,,,,,
1493,prediction,GROSSCON,7,0.9595,0.9897119789348409,0.9298469387755098,7.564588288199513,1.0303116870991313,-0.03933976451965647,1.0319415084691275,0.4078962737997899,0.39777962204907447,-0.01011665175071541,0.9751979794851448,TRUE,TRUE,TRUE
1494,prediction,GROSSCON,17,0.9815,0.9259317200086281,0.9231064975009614,9.509823709878324,1.018145905678538,-0.04608029001306751,1.061775072310704,0.2784943404737055,0.26484470052765957,-0.013649639946045955,0.9509877295070752,TRUE,TRUE,TRUE
1495,prediction,GROSSCON,14,0.9984,0.8951758265399323,0.7159763313609467,8.552996444994458,1.010505445156684,-0.02895634586410718,1.0280412969331503,0.17419615558211327,0.15619092393342043,-0.018005231648692832,0.8966381801680723,TRUE,TRUE,TRUE
1496,prediction,GROSSCON,14,0.9684,0.9640800925281379,0.8458343418695841,12.950333660321897,1.0429335418178483,-0.05529489790013337,1.1035706487052348,0.3707226111396538,0.3305005558882131,-0.040222055251440736,0.8915036362961718,TRUE,TRUE,FALSE
1497,prediction,GROSSCON,30,1.0053,0.9100300746530992,0.8779936086745518,13.112605352240578,1.055056846430531,-0.04828575404305444,1.109803815793915,0.3753822274583977,0.32595623949598435,-0.049425987962413376,0.8683315715369314,TRUE,TRUE,TRUE
1498,prediction,GROSSCON,41,0.9944,0.8662178340830556,0.9006383255079534,10.520150631390116,1.0274680407571686,-0.05307610494627758,1.1079564437110276,0.2336187941446047,0.2002997239266727,-0.03331907021793201,0.8573784684578576,TRUE,TRUE,TRUE
1499,prediction,GROSSCON,55,0.9906,0.9726330357733236,0.9346839351383249,12.698957524154453,1.038791121900915,-0.028717351485053937,1.0907240228046293,0.48421289416835384,0.46008133821865055,-0.024131555949703287,0.9501633346812258,TRUE,TRUE,TRUE
1500,prediction,GROSSCON,27,1.0183,0.7793864221816819,0.8176337744265477,13.278313204180344,1.042006196997078,-0.04190418001182248,1.0762522043154539,0.31652991174326306,0.273169886042469,-0.04336002570079406,0.8630144447897761,TRUE,TRUE,TRUE
1501,prediction,GROSSCON,22,1.0141,0.8641036700623991,0.80852657536519,15.537936880083269,1.0427685404269285,-0.05042206470552548,1.1691683171421328,0.2840862726496354,0.2428943784692442,-0.04119189418039118,0.855002166080748,TRUE,FALSE,FALSE
1502,prediction,GROSSCON,11,1.0011,0.9797954397341413,0.9639669421487606,7.526070592337939,1.0115715657756945,-0.0167146026733507,1.0278865052811803,0.3113541906083821,0.30262696832805974,-0.008727222280322355,0.9719701146039837,TRUE,TRUE,TRUE
1503,prediction,GROSSCON,10,0.9521,0.7435163769033968,0.3997043606799704,15.530606048136587,1.0421147324915079,-0.20909441486297953,1.0252102209159333,0.1864699847239258,0.12642642597066178,-0.06004355875326403,0.6779988004924211,TRUE,FALSE,FALSE
1504,prediction,GROSSCON,15,1.0882,0.7841238032951309,0.7298875543061589,15.574149282199704,1.0881031904466674,-0.043545582570092826,1.1185009054554322,0.4171284721032983,0.34405982407144314,-0.07306864803185514,0.8248293920973098,TRUE,FALSE,TRUE
1505,prediction,GROSSCON,13,0.9621,0.9963920447237475,0.8419574930563941,9.51828220385903,1.0213196608489146,-0.027454595855358505,1.0483954315675013,0.5055984822798417,0.4952558997079542,-0.010342582571887526,0.9795438812924224,TRUE,TRUE,TRUE
1506,prediction,GROSSCON,10,0.9737,0.9892622659662228,0.9521028466483009,10.14219108521576,1.0515655316937083,-0.054204749794841196,1.0806610285209775,0.41248460418766103,0.3884291152717113,-0.02405548891594972,0.9416814866016051,TRUE,TRUE,FALSE
1507,prediction,GROSSCON,34,1.0138,0.988819973247868,0.9614155386537813,6.468391041326803,1.0165153700401879,-0.021757270129104285,1.0406166949232853,0.3968960104326102,0.3873201483550266,-0.009575862077583597,0.975873120853127,TRUE,TRUE,TRUE
1508,prediction,GROSSCON,33,0.9859,0.9179876384754053,0.7968740948375633,19.473022916491992,1.0760591762842329,-0.08290057372271192,1.141204217257435,0.47294234162923554,0.4340018322112216,-0.03894050941801391,0.9176633048251336,TRUE,FALSE,FALSE
1509,prediction,GROSSCON,21,0.9733,0.9174821581425865,0.7399582234701917,13.644249757103792,1.0185735776360898,-0.051754453222832376,0.9889538117936493,0.22759501094386486,0.21264977413166553,-0.014945236812199336,0.934334075469319,TRUE,TRUE,TRUE
1510,prediction,GROSSCON,14,0.9872,0.9934123884683813,0.8889795918367347,10.997979624274913,1.011688826170035,-0.022887787536484818,1.1076524925979754,0.4427605804309884,0.4335862406496546,-0.009174339781333807,0.9792792308375705,TRUE,TRUE,TRUE
1511,prediction,GROSSCON,21,1.0222,0.7125127016072262,0.8470461570850969,13.760600131784063,1.0590243008885172,-0.033517476135449524,1.0786847396411212,0.3131343126448845,0.24205338921111688,-0.07108092343376762,0.773001806051264,TRUE,TRUE,TRUE
1512,prediction,GROSSCON,22,1.0024,0.9940450777310639,0.9753095945372477,6.611768709833394,1.0153614738475922,-0.02467931410964012,1.040594379441318,0.4485448836010936,0.4426939884838684,-0.005850895117225252,0.9869558313311881,TRUE,TRUE,TRUE
1513,prediction,GROSSCON,18,0.9948,0.992887476186772,0.6731110237805404,10.492286762146765,1.0308103832697257,-0.034439814778288294,1.0718380422773108,0.4203558323781511,0.3911457438918886,-0.029210088486262498,0.930511042701591,TRUE,TRUE,TRUE
1514,prediction,GROSSCON,22,1.0022,0.967951573090585,0.8233692264576311,10.185175639899196,1.026487397538984,-0.04958644540215417,1.0685547540952551,0.34221058650055675,0.3267860022108138,-0.01542458428974297,0.9549266302732634,TRUE,TRUE,TRUE
1515,prediction,GROSSCON,10,0.9824,0.9715183100129072,0.882460973370064,9.049863786605986,1.0260224411765297,-0.03811770979651371,1.0438160752197372,0.3286466561348078,0.3072181527421424,-0.021428503392665388,0.9347977440431476,TRUE,TRUE,TRUE
1516,prediction,GROSSCON,12,1.1121,0.8091102514534493,0.6025233507750992,25.85888606408893,1.1767607355935987,-0.239859031200557,1.4404351821060826,0.3672956286136439,0.24978082421678463,-0.11751480439685927,0.6800538987071028,FALSE,FALSE,FALSE
1517,prediction,GROSSCON,4,,,,,,,,,,,,,,
1518,prediction,GROSSCON,14,0.9923,0.9322096636431721,0.7844897959183673,16.94755163332394,1.043443360652722,-0.0836751589288054,1.1556586605245647,0.3204954435182556,0.2862235263219401,-0.034271917196315504,0.8930658207801841,TRUE,FALSE,FALSE
1519,prediction,GROSSCON,39,0.9633,0.9439812249328845,0.8485956034816173,17.895766030904387,1.0626310114998196,-0.08057267567323544,1.1196571428698567,0.41614342449492314,0.3815732186628064,-0.03457020583211673,0.9169271847222508,TRUE,FALSE,FALSE
1520,prediction,GROSSCON,19,1.0104,0.8873068265924638,0.8028287355790705,8.05309519983433,1.022480776209427,-0.08255462421076054,1.1253415384615835,0.20216044668061078,0.16700542937981291,-0.03515501730079787,0.8261033853158299,TRUE,TRUE,TRUE
1521,prediction,GROSSCON,18,0.9909,0.9233356956409278,0.8955526374364855,19.89035393606528,1.0649143568023263,-0.07846418123656027,1.1084289086135484,0.3580019123844601,0.3317329519938929,-0.026268960390567198,0.9266234076359994,TRUE,FALSE,FALSE
1522,prediction,GROSSCON,34,0.9876,0.8163616279865464,0.9448363886334236,13.67599940135312,1.0537505234564295,-0.041192494275401864,1.1002241370652945,0.4113440562991646,0.37146437600724413,-0.03987968029192046,0.9030503062309558,TRUE,TRUE,TRUE
1523,prediction,GROSSCON,12,0.9824,0.9222377979629726,0.8650300748202849,15.129852528754409,1.0489215156346325,-0.10900375577267964,1.160741062872366,0.2840336377246378,0.23337660846398403,-0.05065702926065377,0.8216513027595547,TRUE,FALSE,FALSE
1524,prediction,GROSSCON,3,,,,,,,,,,,,,,
1525,prediction,GROSSCON,31,1.032,0.6531493574349564,0.7998325043266669,16.660314964076527,1.1126017920623716,-0.08802334355053415,1.1044401160368789,0.3585941057056687,0.2535121953043641,-0.1050819104013046,0.7069614119994626,TRUE,FALSE,FALSE
1527,prediction,GROSSCON,9,1.029,0.9391456438776686,0.7511111111111112,11.848596106582367,1.0561638365879311,-0.07064313100082156,1.1807486132135128,0.3569399630456965,0.3084627211323421,-0.048477241913354396,0.8641865665595191,TRUE,TRUE,FALSE
1529,prediction,GROSSCON,29,1.0203,0.8960941427432624,0.8571192664062051,10.588307094416189,1.0460992791350336,-0.05782568625235433,1.1037351203142423,0.3561553430602699,0.3221263332144182,-0.03402900984585172,0.904454585593306,TRUE,TRUE,FALSE
1532,prediction,GROSSCON,18,1.0077,0.9072451246202385,0.87612691048936,13.028967101259974,1.0395362115824962,-0.05310759795795083,1.0525169307272455,0.3283821922054193,0.2884761084376169,-0.039906083767802414,0.8784767118466669,TRUE,TRUE,FALSE
1533,prediction,GROSSCON,27,1.0204,0.7233173742843068,0.8204503676899186,15.630420306357212,1.0635256581822647,-0.09033402768186481,1.0685661864255647,0.2946587518323182,0.2252164082167967,-0.06944234361552151,0.7643296077795132,TRUE,FALSE,FALSE
1534,prediction,GROSSCON,13,1.0681,0.5881483752014669,0.27184103984658003,8.887638683230234,1.0094981472805673,-0.13501963710326575,1.1751688701900842,0.09229711989991457,0.05269098686568331,-0.03960613303423126,0.5708844102916811,TRUE,TRUE,TRUE
1535,prediction,GROSSCON,16,0.9535,0.788082519199211,0.8583477508650518,16.80234668617091,1.0787687479985277,-0.051681181309805806,1.1551988847456047,0.3677830859292224,0.291019507176012,-0.07676357875321038,0.7912802907744837,TRUE,FALSE,FALSE
1540,prediction,GROSSCON,5,,,,,,,,,,,,,,
1542,prediction,GROSSCON,47,1.0056,0.8783634363178213,0.9135851074710174,12.102249534566106,1.0314481241915752,-0.042872519630035126,1.0871048887348085,0.30838450929398764,0.28091702849988853,-0.02746748079409911,0.9109310618196003,TRUE,TRUE,TRUE
1543,prediction,GROSSCON,10,1.0449,0.27620031667535133,0.33149678604224053,19.80349130807216,1.1106000247310284,-0.6453989759779631,2.664380211363299,0.21025530817501928,0.040105298879228354,-0.17015000929579094,0.1907457139956922,TRUE,FALSE,FALSE
1544,prediction,GROSSCON,19,0.9931,0.8185157048435816,0.8490827595767295,10.33316764474068,1.0262412641777265,-0.07359915999663168,1.0962662065191588,0.21057825500006674,0.17367914385309796,-0.03689911114696878,0.8247724526591927,TRUE,TRUE,TRUE
1545,prediction,GROSSCON,8,1.0415,0.9027153629399916,0.5692771084337351,6.73062825139835,1.0042822144604067,-0.023083961027859316,0.9543214383335334,0.124484654145671,0.11455578400617106,-0.009928870139499946,0.9202402078582211,TRUE,TRUE,TRUE
1546,prediction,GROSSCON,5,,,,,,,,,,,,,,
1547,prediction,GROSSCON,11,1.0387,0.9332431544586687,0.81,7.760144607269099,1.0224110203302799,-0.04613326173074921,1.1150273392167418,0.25606310219160294,0.2230777993915191,-0.032985302800083854,0.8711829134390392,TRUE,TRUE,TRUE
1548,prediction,GROSSCON,3,,,,,,,,,,,,,,
1549,prediction,GROSSCON,9,1.0423,0.7633827524542495,0.6320028011204483,18.91038934707806,1.1189046285746649,-0.3640911197904614,2.277032689136494,0.2531516013879528,0.11284850711556753,-0.14030309427238524,0.44577441539715207,TRUE,FALSE,FALSE
1550,prediction,GROSSCON,28,0.9889,0.6214167897261776,0.8143660855036488,9.78563157768384,1.0334693131093124,-0.138571522933582,1.1655141133105051,0.16995052287511495,0.12298879915871552,-0.04696172371639942,0.7236741439688986,TRUE,TRUE,FALSE
1551,prediction,GROSSCON,15,1.0672,0.33774919247359675,0.7116790186557628,16.721282218116713,1.1471604372532074,-0.11941353741947772,1.0982115740092835,0.3213661043003865,0.18962948898044918,-0.1317366153199373,0.5900730862493176,TRUE,FALSE,FALSE
1552,prediction,GROSSCON,10,1.0069,0.3806603593980933,0.14756841165972645,7.1589400946857,1.0038278082669503,-0.020260146933731838,1.2663242762783118,0.052403677451049194,0.024440103604330687,-0.027963573846718506,0.46638146010192577,TRUE,TRUE,TRUE
1553,prediction,GROSSCON,1,,,,,,,,,,,,,,
1555,prediction,GROSSCON,31,0.9985,0.75290785350683,0.2652016295364011,11.1568861881891,1.025575522907006,-0.22241749081541254,1.3793622675803365,0.14039071869664835,0.08068484383684492,-0.05970587485980343,0.5747163671922364,TRUE,TRUE,TRUE
1556,prediction,GROSSCON,25,1.0403,0.5453816134927149,0.5408323830447956,9.746992756847416,1.0290394515672192,-0.1836417405111147,1.3212302280779533,0.13768851536908983,0.08029982524715976,-0.05738869012193007,0.58319915086532,TRUE,TRUE,TRUE
1559,prediction,GROSSCON,14,1.0157,0.9394247851208314,0.7085569375679266,9.396412096447714,1.0190407198391498,-0.0832011104101858,1.167476905008398,0.20098016390389262,0.1686789835115479,-0.032301180392344725,0.8392817491790338,TRUE,TRUE,TRUE
1560,prediction,GROSSCON,5,,,,,,,,,,,,,,
1562,prediction,GROSSCON,10,1.0314,0.9012672245706027,0.7096786042240586,6.354607826752175,1.009008789019996,-0.04307604039449688,1.1031204980321025,0.16183310533515732,0.13886564678242017,-0.022967458552737158,0.8580793558575582,TRUE,TRUE,TRUE
